Gene	sgRNA	eff
Ifng	Ifng_2	1
Ifng	Ifng_4	1
Iqcf3	Iqcf3_2	1
Iqcf3	Iqcf3_5	1
Iqcf3	Iqcf3_1	1
Iqcf3	Iqcf3_4	1
Iqcf3	Iqcf3_3	1
Them6	Them6_5	1
Them6	Them6_3	1
Them6	Them6_1	1
Them6	Them6_2	1
Them6	Them6_4	1
Sowaha	Sowaha_4	1
Sowaha	Sowaha_2	1
Sowaha	Sowaha_5	1
Sowaha	Sowaha_1	1
Sowaha	Sowaha_3	1
Zc3h12a	Zc3h12a_2	1
Zc3h12a	Zc3h12a_4	1
Zc3h12a	Zc3h12a_5	1
Zc3h12a	Zc3h12a_1	1
Zc3h12a	Zc3h12a_3	1
Lipc	Lipc_1	1
Lipc	Lipc_5	1
Lipc	Lipc_4	1
Lipc	Lipc_3	1
Lipc	Lipc_2	1
Col17a1	Col17a1_1	1
Col17a1	Col17a1_3	1
Col17a1	Col17a1_2	1
Col17a1	Col17a1_4	1
Col17a1	Col17a1_5	1
Mkl1	Mkl1_5	1
Mkl1	Mkl1_3	1
Mkl1	Mkl1_1	1
Mkl1	Mkl1_2	1
Mkl1	Mkl1_4	1
4930549C01Rik	4930549C01Rik_3	1
4930549C01Rik	4930549C01Rik_4	1
4930549C01Rik	4930549C01Rik_5	1
4930549C01Rik	4930549C01Rik_1	1
4930549C01Rik	4930549C01Rik_2	1
Akr1c20	Akr1c20_2	1
Akr1c20	Akr1c20_3	1
Akr1c20	Akr1c20_1	1
Ntrk2	Ntrk2_3	1
Ntrk2	Ntrk2_5	1
Ntrk2	Ntrk2_4	1
Ntrk2	Ntrk2_1	1
Ntrk2	Ntrk2_2	1
Higd2a	Higd2a_5	1
Higd2a	Higd2a_4	1
Higd2a	Higd2a_1	1
Higd2a	Higd2a_3	1
Higd2a	Higd2a_2	1
Tgm3	Tgm3_1	1
Tgm3	Tgm3_3	1
Tgm3	Tgm3_4	1
Tgm3	Tgm3_5	1
Tgm3	Tgm3_2	1
Slc27a6	Slc27a6_4	1
Slc27a6	Slc27a6_5	1
Slc27a6	Slc27a6_2	1
Slc27a6	Slc27a6_3	1
Slc27a6	Slc27a6_1	1
Apoc4	Apoc4_1	1
Apoc4	Apoc4_5	1
Apoc4	Apoc4_2	1
Apoc4	Apoc4_4	1
Apoc4	Apoc4_3	1
Olfr798	Olfr798_1	1
Olfr798	Olfr798_3	1
Olfr798	Olfr798_5	1
Olfr798	Olfr798_4	1
Olfr798	Olfr798_2	1
Papl	Papl_2	1
Papl	Papl_5	1
Papl	Papl_1	1
Papl	Papl_4	1
Papl	Papl_3	1
Tmem128	Tmem128_2	1
Tmem128	Tmem128_5	1
Tmem128	Tmem128_4	1
Tmem128	Tmem128_3	1
Tmem128	Tmem128_1	1
Kcng4	Kcng4_1	1
Kcng4	Kcng4_5	1
Kcng4	Kcng4_3	1
Kcng4	Kcng4_4	1
Kcng4	Kcng4_2	1
Gm11937	Gm11937_1	1
Taf4b	Taf4b_1	1
Taf4b	Taf4b_2	1
Taf4b	Taf4b_5	1
Taf4b	Taf4b_4	1
Taf4b	Taf4b_3	1
BC024978	BC024978_1	1
BC024978	BC024978_3	1
BC024978	BC024978_2	1
BC024978	BC024978_5	1
BC024978	BC024978_4	1
Sepn1	Sepn1_5	1
Sepn1	Sepn1_3	1
Sepn1	Sepn1_4	1
Sepn1	Sepn1_1	1
Sepn1	Sepn1_2	1
Ccdc125	Ccdc125_3	1
Ccdc125	Ccdc125_1	1
Ccdc125	Ccdc125_2	1
Ccdc125	Ccdc125_5	1
Ccdc125	Ccdc125_4	1
Rnf14	Rnf14_2	1
Rnf14	Rnf14_4	1
Rnf14	Rnf14_5	1
Rnf14	Rnf14_1	1
Rnf14	Rnf14_3	1
Gtf2h3	Gtf2h3_4	1
Gtf2h3	Gtf2h3_2	1
Gtf2h3	Gtf2h3_1	1
Gtf2h3	Gtf2h3_5	1
Gtf2h3	Gtf2h3_3	1
Trim38	Trim38_2	1
Trim38	Trim38_1	1
Trim38	Trim38_5	1
Trim38	Trim38_4	1
Trim38	Trim38_3	1
Kctd19	Kctd19_2	1
Kctd19	Kctd19_1	1
Kctd19	Kctd19_4	1
Kctd19	Kctd19_3	1
Kctd19	Kctd19_5	1
Snx4	Snx4_1	1
Snx4	Snx4_3	1
Snx4	Snx4_2	1
Snx4	Snx4_4	1
Snx4	Snx4_5	1
9230019H11Rik	9230019H11Rik_3	1
9230019H11Rik	9230019H11Rik_2	1
9230019H11Rik	9230019H11Rik_1	1
Olfr726	Olfr726_2	1
Olfr726	Olfr726_1	1
Prrx2	Prrx2_5	1
Prrx2	Prrx2_3	1
Prrx2	Prrx2_1	1
Prrx2	Prrx2_4	1
Prrx2	Prrx2_2	1
Srm	Srm_4	1
Srm	Srm_5	1
Srm	Srm_1	1
Srm	Srm_2	1
Srm	Srm_3	1
Fam92b	Fam92b_2	1
Fam92b	Fam92b_4	1
Fam92b	Fam92b_1	1
Fam92b	Fam92b_5	1
Fam92b	Fam92b_3	1
Olfr11	Olfr11_4	1
Olfr11	Olfr11_2	1
Olfr11	Olfr11_5	1
Olfr11	Olfr11_1	1
Olfr11	Olfr11_3	1
Brdt	Brdt_2	1
Brdt	Brdt_4	1
Brdt	Brdt_3	1
Brdt	Brdt_1	1
Brdt	Brdt_5	1
Clpx	Clpx_5	1
Clpx	Clpx_1	1
Clpx	Clpx_4	1
Clpx	Clpx_3	1
Clpx	Clpx_2	1
Olfr827	Olfr827_5	1
Olfr827	Olfr827_4	1
Olfr827	Olfr827_1	1
Olfr827	Olfr827_2	1
Olfr827	Olfr827_3	1
Klhdc8b	Klhdc8b_3	1
Klhdc8b	Klhdc8b_1	1
Klhdc8b	Klhdc8b_2	1
Klhdc8b	Klhdc8b_5	1
Klhdc8b	Klhdc8b_4	1
Gm9476	Gm9476_1	1
Btg4	Btg4_4	1
Btg4	Btg4_1	1
Btg4	Btg4_5	1
Btg4	Btg4_3	1
Btg4	Btg4_2	1
Abhd15	Abhd15_3	1
Abhd15	Abhd15_2	1
Abhd15	Abhd15_5	1
Abhd15	Abhd15_4	1
Abhd15	Abhd15_1	1
Tas2r104	Tas2r104_2	1
Tas2r104	Tas2r104_1	1
Tas2r104	Tas2r104_3	1
Tas2r104	Tas2r104_5	1
Tas2r104	Tas2r104_4	1
Cdc45	Cdc45_3	1
Cdc45	Cdc45_1	1
Cdc45	Cdc45_2	1
Cdc45	Cdc45_4	1
Cdc45	Cdc45_5	1
Dnaaf2	Dnaaf2_1	1
Dnaaf2	Dnaaf2_3	1
Dnaaf2	Dnaaf2_4	1
Dnaaf2	Dnaaf2_5	1
Dnaaf2	Dnaaf2_2	1
Ccr3	Ccr3_2	1
Ccr3	Ccr3_5	1
Ccr3	Ccr3_4	1
Ccr3	Ccr3_1	1
Ccr3	Ccr3_3	1
Esrp1	Esrp1_3	1
Esrp1	Esrp1_5	1
Esrp1	Esrp1_1	1
Esrp1	Esrp1_2	1
Esrp1	Esrp1_4	1
Kcnk13	Kcnk13_3	1
Kcnk13	Kcnk13_2	1
Kcnk13	Kcnk13_1	1
Kcnk13	Kcnk13_4	1
Kcnk13	Kcnk13_5	1
Gnb3	Gnb3_4	1
Gnb3	Gnb3_2	1
Gnb3	Gnb3_3	1
Gnb3	Gnb3_1	1
Gnb3	Gnb3_5	1
Fam129a	Fam129a_4	1
Fam129a	Fam129a_2	1
Fam129a	Fam129a_3	1
Fam129a	Fam129a_5	1
Fam129a	Fam129a_1	1
Tnik	Tnik_1	1
Tnik	Tnik_2	1
Tnik	Tnik_5	1
Tnik	Tnik_4	1
Tnik	Tnik_3	1
Stra6	Stra6_3	1
Stra6	Stra6_4	1
Stra6	Stra6_5	1
Stra6	Stra6_1	1
Stra6	Stra6_2	1
Ahctf1	Ahctf1_3	1
Ahctf1	Ahctf1_4	1
Ahctf1	Ahctf1_1	1
Ahctf1	Ahctf1_2	1
Ahctf1	Ahctf1_5	1
Dpf3	Dpf3_1	1
Dpf3	Dpf3_4	1
Dpf3	Dpf3_2	1
Dpf3	Dpf3_5	1
Dpf3	Dpf3_3	1
Oas1g	Oas1g_2	1
Oas1g	Oas1g_3	1
Oas1g	Oas1g_1	1
2310061I04Rik	2310061I04Rik_3	1
2310061I04Rik	2310061I04Rik_1	1
2310061I04Rik	2310061I04Rik_5	1
2310061I04Rik	2310061I04Rik_2	1
2310061I04Rik	2310061I04Rik_4	1
Stac3	Stac3_2	1
Stac3	Stac3_1	1
Stac3	Stac3_4	1
Stac3	Stac3_3	1
Stac3	Stac3_5	1
Col10a1	Col10a1_3	1
Col10a1	Col10a1_2	1
Col10a1	Col10a1_5	1
Col10a1	Col10a1_4	1
Col10a1	Col10a1_1	1
Angel1	Angel1_3	1
Angel1	Angel1_4	1
Angel1	Angel1_2	1
Angel1	Angel1_5	1
Angel1	Angel1_1	1
Tnip2	Tnip2_5	1
Tnip2	Tnip2_2	1
Tnip2	Tnip2_3	1
Tnip2	Tnip2_4	1
Tnip2	Tnip2_1	1
Serpinb6e	Serpinb6e_2	1
Serpinb6e	Serpinb6e_3	1
Serpinb6e	Serpinb6e_1	1
Serpinb6e	Serpinb6e_4	1
Serpinb6e	Serpinb6e_5	1
Def6	Def6_5	1
Def6	Def6_3	1
Def6	Def6_1	1
Def6	Def6_4	1
Def6	Def6_2	1
Ctnnal1	Ctnnal1_4	1
Ctnnal1	Ctnnal1_2	1
Ctnnal1	Ctnnal1_5	1
Ctnnal1	Ctnnal1_1	1
Ctnnal1	Ctnnal1_3	1
Fshb	Fshb_1	1
Fshb	Fshb_3	1
Fshb	Fshb_5	1
Fshb	Fshb_2	1
Fshb	Fshb_4	1
Gpihbp1	Gpihbp1_2	1
Gpihbp1	Gpihbp1_4	1
Gpihbp1	Gpihbp1_1	1
Gpihbp1	Gpihbp1_5	1
Gpihbp1	Gpihbp1_3	1
Otub1	Otub1_5	1
Otub1	Otub1_3	1
Otub1	Otub1_1	1
Otub1	Otub1_2	1
Otub1	Otub1_4	1
Pdzrn3	Pdzrn3_3	1
Pdzrn3	Pdzrn3_5	1
Pdzrn3	Pdzrn3_1	1
Pdzrn3	Pdzrn3_2	1
Pdzrn3	Pdzrn3_4	1
Srsf7	Srsf7_3	1
Srsf7	Srsf7_1	1
Srsf7	Srsf7_2	1
Srsf7	Srsf7_5	1
Srsf7	Srsf7_4	1
Dxo	Dxo_4	1
Dxo	Dxo_2	1
Dxo	Dxo_5	1
Dxo	Dxo_3	1
Dxo	Dxo_1	1
Zfp791	Zfp791_5	1
Zfp791	Zfp791_3	1
Zfp791	Zfp791_1	1
Zfp791	Zfp791_4	1
Zfp791	Zfp791_2	1
Pgpep1	Pgpep1_4	1
Pgpep1	Pgpep1_3	1
Pgpep1	Pgpep1_1	1
Pgpep1	Pgpep1_2	1
Pgpep1	Pgpep1_5	1
Cln8	Cln8_3	1
Cln8	Cln8_4	1
Cln8	Cln8_1	1
Cln8	Cln8_5	1
Cln8	Cln8_2	1
Crybb1	Crybb1_3	1
Crybb1	Crybb1_2	1
Crybb1	Crybb1_5	1
Crybb1	Crybb1_1	1
Crybb1	Crybb1_4	1
Aldoc	Aldoc_2	1
Aldoc	Aldoc_4	1
Aldoc	Aldoc_5	1
Aldoc	Aldoc_1	1
Aldoc	Aldoc_3	1
Setmar	Setmar_2	1
Setmar	Setmar_3	1
Setmar	Setmar_4	1
Setmar	Setmar_5	1
Setmar	Setmar_1	1
Btbd6	Btbd6_4	1
Btbd6	Btbd6_1	1
Btbd6	Btbd6_3	1
Btbd6	Btbd6_5	1
Btbd6	Btbd6_2	1
Esco1	Esco1_4	1
Esco1	Esco1_1	1
Esco1	Esco1_3	1
Esco1	Esco1_2	1
Esco1	Esco1_5	1
Ddb2	Ddb2_1	1
Ddb2	Ddb2_5	1
Ddb2	Ddb2_4	1
Ddb2	Ddb2_3	1
Ddb2	Ddb2_2	1
Dmrt1	Dmrt1_5	1
Dmrt1	Dmrt1_3	1
Dmrt1	Dmrt1_2	1
Dmrt1	Dmrt1_4	1
Dmrt1	Dmrt1_1	1
Atg101	Atg101_1	1
Atg101	Atg101_2	1
Atg101	Atg101_4	1
Atg101	Atg101_3	1
Atg101	Atg101_5	1
Mrpl36	Mrpl36_1	1
Mrpl36	Mrpl36_5	1
Mrpl36	Mrpl36_4	1
Mrpl36	Mrpl36_2	1
Mrpl36	Mrpl36_3	1
Sirt5	Sirt5_2	1
Sirt5	Sirt5_1	1
Sirt5	Sirt5_3	1
Sirt5	Sirt5_5	1
Sirt5	Sirt5_4	1
Slc25a31	Slc25a31_5	1
Slc25a31	Slc25a31_1	1
Slc25a31	Slc25a31_2	1
Slc25a31	Slc25a31_3	1
Slc25a31	Slc25a31_4	1
1700057G04Rik	1700057G04Rik_5	1
1700057G04Rik	1700057G04Rik_1	1
1700057G04Rik	1700057G04Rik_3	1
1700057G04Rik	1700057G04Rik_2	1
1700057G04Rik	1700057G04Rik_4	1
Dnah14	Dnah14_4	1
Dnah14	Dnah14_5	1
Dnah14	Dnah14_1	1
Dnah14	Dnah14_3	1
Dnah14	Dnah14_2	1
C6	C6_5	1
C6	C6_1	1
C6	C6_2	1
C6	C6_4	1
C6	C6_3	1
Psg25	Psg25_5	1
Psg25	Psg25_3	1
Psg25	Psg25_2	1
Psg25	Psg25_1	1
Psg25	Psg25_4	1
Cacng3	Cacng3_4	1
Cacng3	Cacng3_3	1
Cacng3	Cacng3_1	1
Cacng3	Cacng3_2	1
Cacng3	Cacng3_5	1
Gipr	Gipr_1	1
Gipr	Gipr_2	1
Gipr	Gipr_4	1
Gipr	Gipr_3	1
Gipr	Gipr_5	1
Wbp4	Wbp4_1	1
Wbp4	Wbp4_2	1
Wbp4	Wbp4_3	1
Wbp4	Wbp4_5	1
Wbp4	Wbp4_4	1
Map2	Map2_4	1
Map2	Map2_1	1
Map2	Map2_5	1
Map2	Map2_3	1
Map2	Map2_2	1
Gm16314	Gm16314_4	1
Gm16314	Gm16314_2	1
Gm16314	Gm16314_5	1
Gm16314	Gm16314_3	1
Gm16314	Gm16314_1	1
Cope	Cope_4	1
Cope	Cope_3	1
Cope	Cope_2	1
Cope	Cope_5	1
Cope	Cope_1	1
Vmn2r17	Vmn2r17_5	1
Vmn2r17	Vmn2r17_2	1
Vmn2r17	Vmn2r17_3	1
Vmn2r17	Vmn2r17_4	1
Vmn2r17	Vmn2r17_1	1
Olfr920	Olfr920_4	1
Olfr920	Olfr920_2	1
Olfr920	Olfr920_1	1
Olfr920	Olfr920_3	1
Bclaf1	Bclaf1_2	1
Bclaf1	Bclaf1_1	1
Bclaf1	Bclaf1_4	1
Bclaf1	Bclaf1_3	1
Bclaf1	Bclaf1_5	1
Pcdhb17	Pcdhb17_4	1
Pcdhb17	Pcdhb17_5	1
Pcdhb17	Pcdhb17_2	1
Pcdhb17	Pcdhb17_1	1
Pcdhb17	Pcdhb17_3	1
Btk	Btk_4	1
Btk	Btk_1	1
Btk	Btk_3	1
Btk	Btk_2	1
Btk	Btk_5	1
Slc7a13	Slc7a13_2	1
Slc7a13	Slc7a13_3	1
Slc7a13	Slc7a13_5	1
Slc7a13	Slc7a13_4	1
Slc7a13	Slc7a13_1	1
Entpd3	Entpd3_2	1
Entpd3	Entpd3_3	1
Entpd3	Entpd3_5	1
Entpd3	Entpd3_1	1
Entpd3	Entpd3_4	1
Dpm3	Dpm3_4	1
Dpm3	Dpm3_5	1
Dpm3	Dpm3_3	1
Dpm3	Dpm3_2	1
Dpm3	Dpm3_1	1
Slc39a12	Slc39a12_3	1
Slc39a12	Slc39a12_5	1
Slc39a12	Slc39a12_4	1
Slc39a12	Slc39a12_2	1
Slc39a12	Slc39a12_1	1
P2ry1	P2ry1_5	1
P2ry1	P2ry1_2	1
P2ry1	P2ry1_4	1
P2ry1	P2ry1_3	1
P2ry1	P2ry1_1	1
Btbd9	Btbd9_1	1
Btbd9	Btbd9_4	1
Btbd9	Btbd9_3	1
Btbd9	Btbd9_5	1
Btbd9	Btbd9_2	1
Zbtb3	Zbtb3_2	1
Zbtb3	Zbtb3_5	1
Zbtb3	Zbtb3_4	1
Zbtb3	Zbtb3_1	1
Zbtb3	Zbtb3_3	1
Selm	Selm_2	1
Selm	Selm_5	1
Selm	Selm_4	1
Selm	Selm_1	1
Selm	Selm_3	1
Gm10322	Gm10322_2	1
Gm10322	Gm10322_3	1
Gm10322	Gm10322_1	1
Gm10322	Gm10322_4	1
Arsb	Arsb_5	1
Arsb	Arsb_3	1
Arsb	Arsb_2	1
Arsb	Arsb_4	1
Arsb	Arsb_1	1
Cdc42ep3	Cdc42ep3_4	1
Cdc42ep3	Cdc42ep3_2	1
Cdc42ep3	Cdc42ep3_3	1
Cdc42ep3	Cdc42ep3_1	1
Cdc42ep3	Cdc42ep3_5	1
Dpysl3	Dpysl3_1	1
Dpysl3	Dpysl3_3	1
Dpysl3	Dpysl3_2	1
Dpysl3	Dpysl3_4	1
Dpysl3	Dpysl3_5	1
Szt2	Szt2_2	1
Szt2	Szt2_4	1
Szt2	Szt2_3	1
Szt2	Szt2_5	1
Szt2	Szt2_1	1
Mtrr	Mtrr_4	1
Mtrr	Mtrr_5	1
Mtrr	Mtrr_3	1
Mtrr	Mtrr_2	1
Mtrr	Mtrr_1	1
Daxx	Daxx_4	1
Daxx	Daxx_3	1
Daxx	Daxx_1	1
Daxx	Daxx_2	1
Daxx	Daxx_5	1
Rbm10	Rbm10_3	1
Rbm10	Rbm10_4	1
Rbm10	Rbm10_5	1
Rbm10	Rbm10_1	1
Rbm10	Rbm10_2	1
Olfr220	Olfr220_4	1
Olfr220	Olfr220_3	1
Olfr220	Olfr220_2	1
Olfr220	Olfr220_5	1
Olfr220	Olfr220_1	1
Adcyap1	Adcyap1_3	1
Adcyap1	Adcyap1_4	1
Adcyap1	Adcyap1_5	1
Adcyap1	Adcyap1_1	1
Adcyap1	Adcyap1_2	1
Arhgap18	Arhgap18_3	1
Arhgap18	Arhgap18_2	1
Arhgap18	Arhgap18_1	1
Arhgap18	Arhgap18_4	1
Arhgap18	Arhgap18_5	1
Notch3	Notch3_5	1
Notch3	Notch3_1	1
Notch3	Notch3_2	1
Notch3	Notch3_4	1
Notch3	Notch3_3	1
Arl14ep	Arl14ep_2	1
Arl14ep	Arl14ep_5	1
Arl14ep	Arl14ep_3	1
Arl14ep	Arl14ep_4	1
Arl14ep	Arl14ep_1	1
Cox20	Cox20_2	1
Cox20	Cox20_3	1
Cox20	Cox20_5	1
Cox20	Cox20_4	1
Cox20	Cox20_1	1
Olfr54	Olfr54_2	1
Olfr54	Olfr54_3	1
Olfr54	Olfr54_4	1
Olfr54	Olfr54_5	1
Olfr54	Olfr54_1	1
Srd5a2	Srd5a2_4	1
Srd5a2	Srd5a2_2	1
Srd5a2	Srd5a2_1	1
Srd5a2	Srd5a2_3	1
Srd5a2	Srd5a2_5	1
Kcnt2	Kcnt2_3	1
Kcnt2	Kcnt2_1	1
Kcnt2	Kcnt2_5	1
Kcnt2	Kcnt2_2	1
Kcnt2	Kcnt2_4	1
Ifi27	Ifi27_4	1
Ifi27	Ifi27_3	1
Ifi27	Ifi27_2	1
Ifi27	Ifi27_1	1
Ifi27	Ifi27_5	1
Sfrp2	Sfrp2_3	1
Sfrp2	Sfrp2_5	1
Sfrp2	Sfrp2_4	1
Sfrp2	Sfrp2_1	1
Sfrp2	Sfrp2_2	1
Gnai2	Gnai2_5	1
Gnai2	Gnai2_3	1
Gnai2	Gnai2_4	1
Gnai2	Gnai2_1	1
Gnai2	Gnai2_2	1
Kcnab3	Kcnab3_5	1
Kcnab3	Kcnab3_2	1
Kcnab3	Kcnab3_1	1
Kcnab3	Kcnab3_3	1
Kcnab3	Kcnab3_4	1
Rab2a	Rab2a_3	1
Rab2a	Rab2a_4	1
Rab2a	Rab2a_5	1
Rab2a	Rab2a_1	1
Rab2a	Rab2a_2	1
Prl3c1	Prl3c1_3	1
Prl3c1	Prl3c1_5	1
Prl3c1	Prl3c1_2	1
Prl3c1	Prl3c1_1	1
Prl3c1	Prl3c1_4	1
Dock7	Dock7_4	1
Dock7	Dock7_1	1
Dock7	Dock7_3	1
Dock7	Dock7_2	1
Dock7	Dock7_5	1
Kank2	Kank2_3	1
Kank2	Kank2_5	1
Kank2	Kank2_4	1
Kank2	Kank2_2	1
Kank2	Kank2_1	1
Suds3	Suds3_5	1
Suds3	Suds3_4	1
Suds3	Suds3_3	1
Suds3	Suds3_2	1
Suds3	Suds3_1	1
Prl8a9	Prl8a9_2	1
Prl8a9	Prl8a9_4	1
Prl8a9	Prl8a9_1	1
Prl8a9	Prl8a9_3	1
Prl8a9	Prl8a9_5	1
Robo1	Robo1_5	1
Robo1	Robo1_4	1
Robo1	Robo1_1	1
Robo1	Robo1_2	1
Robo1	Robo1_3	1
1700019A02Rik	1700019A02Rik_5	1
1700019A02Rik	1700019A02Rik_4	1
1700019A02Rik	1700019A02Rik_3	1
1700019A02Rik	1700019A02Rik_2	1
1700019A02Rik	1700019A02Rik_1	1
Gpc3	Gpc3_1	1
Gpc3	Gpc3_5	1
Gpc3	Gpc3_3	1
Gpc3	Gpc3_4	1
Gpc3	Gpc3_2	1
Tubb4a	Tubb4a_3	1
Tubb4a	Tubb4a_4	1
Tubb4a	Tubb4a_1	1
Tubb4a	Tubb4a_2	1
Tubb4a	Tubb4a_5	1
Fam163b	Fam163b_2	1
Fam163b	Fam163b_5	1
Fam163b	Fam163b_3	1
Fam163b	Fam163b_1	1
Fam163b	Fam163b_4	1
Hspb1	Hspb1_3	1
Hspb1	Hspb1_5	1
Hspb1	Hspb1_1	1
Hspb1	Hspb1_4	1
Hspb1	Hspb1_2	1
Mfn2	Mfn2_5	1
Mfn2	Mfn2_4	1
Mfn2	Mfn2_2	1
Mfn2	Mfn2_3	1
Mfn2	Mfn2_1	1
1700025F22Rik	1700025F22Rik_2	1
1700025F22Rik	1700025F22Rik_3	1
1700025F22Rik	1700025F22Rik_4	1
1700025F22Rik	1700025F22Rik_1	1
1700025F22Rik	1700025F22Rik_5	1
3110009E18Rik	3110009E18Rik_5	1
3110009E18Rik	3110009E18Rik_2	1
3110009E18Rik	3110009E18Rik_1	1
3110009E18Rik	3110009E18Rik_4	1
3110009E18Rik	3110009E18Rik_3	1
Nol10	Nol10_4	1
Nol10	Nol10_3	1
Nol10	Nol10_2	1
Nol10	Nol10_5	1
Nol10	Nol10_1	1
Sh3rf1	Sh3rf1_3	1
Sh3rf1	Sh3rf1_4	1
Sh3rf1	Sh3rf1_5	1
Sh3rf1	Sh3rf1_1	1
Sh3rf1	Sh3rf1_2	1
Itgad	Itgad_3	1
Itgad	Itgad_1	1
Itgad	Itgad_4	1
Itgad	Itgad_5	1
Itgad	Itgad_2	1
Pptc7	Pptc7_4	1
Pptc7	Pptc7_3	1
Pptc7	Pptc7_1	1
Pptc7	Pptc7_2	1
Pptc7	Pptc7_5	1
Nlrp4e	Nlrp4e_2	1
Nlrp4e	Nlrp4e_5	1
Nlrp4e	Nlrp4e_4	1
Nlrp4e	Nlrp4e_1	1
Nlrp4e	Nlrp4e_3	1
Krt14	Krt14_2	1
Krt14	Krt14_3	1
Krt14	Krt14_5	1
Krt14	Krt14_1	1
Krt14	Krt14_4	1
Tmprss5	Tmprss5_2	1
Tmprss5	Tmprss5_4	1
Tmprss5	Tmprss5_1	1
Tmprss5	Tmprss5_3	1
Tmprss5	Tmprss5_5	1
1700020L24Rik	1700020L24Rik_2	1
1700020L24Rik	1700020L24Rik_4	1
1700020L24Rik	1700020L24Rik_3	1
1700020L24Rik	1700020L24Rik_5	1
1700020L24Rik	1700020L24Rik_1	1
Zfp207	Zfp207_4	1
Zfp207	Zfp207_1	1
Zfp207	Zfp207_5	1
Zfp207	Zfp207_3	1
Zfp207	Zfp207_2	1
Olfr1	Olfr1_2	1
Olfr1	Olfr1_4	1
Olfr1	Olfr1_1	1
Olfr1	Olfr1_3	1
Olfr1	Olfr1_5	1
Ces2e	Ces2e_3	1
Ces2e	Ces2e_5	1
Ces2e	Ces2e_2	1
Ces2e	Ces2e_4	1
Ces2e	Ces2e_1	1
Gpr87	Gpr87_2	1
Gpr87	Gpr87_4	1
Gpr87	Gpr87_3	1
Gpr87	Gpr87_1	1
Ern1	Ern1_4	1
Ern1	Ern1_5	1
Ern1	Ern1_2	1
Ern1	Ern1_1	1
Ern1	Ern1_3	1
Cthrc1	Cthrc1_4	1
Cthrc1	Cthrc1_5	1
Cthrc1	Cthrc1_1	1
Cthrc1	Cthrc1_2	1
Cthrc1	Cthrc1_3	1
Gja6	Gja6_3	1
Gja6	Gja6_1	1
Gja6	Gja6_4	1
Gja6	Gja6_5	1
Gja6	Gja6_2	1
Dtx4	Dtx4_2	1
Dtx4	Dtx4_3	1
Dtx4	Dtx4_4	1
Dtx4	Dtx4_5	1
Dtx4	Dtx4_1	1
Abca15	Abca15_4	1
Abca15	Abca15_1	1
Abca15	Abca15_5	1
Abca15	Abca15_3	1
Abca15	Abca15_2	1
Mcts1	Mcts1_5	1
Mcts1	Mcts1_3	1
Mcts1	Mcts1_2	1
Mcts1	Mcts1_1	1
Mcts1	Mcts1_4	1
Pard6b	Pard6b_4	1
Pard6b	Pard6b_2	1
Pard6b	Pard6b_5	1
Pard6b	Pard6b_3	1
Pard6b	Pard6b_1	1
Iah1	Iah1_5	1
Iah1	Iah1_3	1
Iah1	Iah1_1	1
Iah1	Iah1_4	1
Iah1	Iah1_2	1
Trappc9	Trappc9_1	1
Trappc9	Trappc9_4	1
Trappc9	Trappc9_5	1
Trappc9	Trappc9_2	1
Trappc9	Trappc9_3	1
Spock2	Spock2_4	1
Spock2	Spock2_3	1
Spock2	Spock2_1	1
Spock2	Spock2_2	1
Spock2	Spock2_5	1
Vmn1r69	Vmn1r69_5	1
Vmn1r69	Vmn1r69_2	1
Vmn1r69	Vmn1r69_4	1
Vmn1r69	Vmn1r69_3	1
Vmn1r69	Vmn1r69_1	1
Gm11564	Gm11564_5	1
Gm11564	Gm11564_4	1
Gm11564	Gm11564_3	1
Gm11564	Gm11564_2	1
Gm11564	Gm11564_1	1
Clk1	Clk1_5	1
Clk1	Clk1_2	1
Clk1	Clk1_4	1
Clk1	Clk1_3	1
Clk1	Clk1_1	1
Rab30	Rab30_2	1
Rab30	Rab30_1	1
Rab30	Rab30_3	1
Rab30	Rab30_4	1
Rab30	Rab30_5	1
Olfr576	Olfr576_3	1
Olfr576	Olfr576_4	1
Olfr576	Olfr576_1	1
Olfr576	Olfr576_2	1
Vmn1r86	Vmn1r86_1	1
Vmn1r86	Vmn1r86_3	1
Vmn1r86	Vmn1r86_2	1
Pomk	Pomk_4	1
Pomk	Pomk_1	1
Pomk	Pomk_2	1
Pomk	Pomk_5	1
Pomk	Pomk_3	1
Cchcr1	Cchcr1_1	1
Cchcr1	Cchcr1_3	1
Cchcr1	Cchcr1_2	1
Cchcr1	Cchcr1_5	1
Cchcr1	Cchcr1_4	1
Lmcd1	Lmcd1_1	1
Lmcd1	Lmcd1_3	1
Lmcd1	Lmcd1_2	1
Lmcd1	Lmcd1_4	1
Lmcd1	Lmcd1_5	1
Umod	Umod_5	1
Umod	Umod_3	1
Umod	Umod_4	1
Umod	Umod_2	1
Umod	Umod_1	1
Olfr456	Olfr456_2	1
Olfr456	Olfr456_1	1
Idh3a	Idh3a_1	1
Idh3a	Idh3a_4	1
Idh3a	Idh3a_5	1
Idh3a	Idh3a_2	1
Idh3a	Idh3a_3	1
Fancc	Fancc_5	1
Fancc	Fancc_4	1
Fancc	Fancc_2	1
Fancc	Fancc_3	1
Fancc	Fancc_1	1
1700088E04Rik	1700088E04Rik_4	1
1700088E04Rik	1700088E04Rik_3	1
1700088E04Rik	1700088E04Rik_5	1
